id,address,date,listing_id,listing_title,price,bedrooms,square_ft,city,state,CL_region,zip_code,coordinates,latitude,longitude,created_at,updated_at
1810, ,Oct 26,5287070631,2 Bedroom Cabin Lake Bemidji,1000,1, ,Blackduck,Minnesota,,,,47.7330101,-94.548579,2015-11-23 07:10:28.650254,2015-11-23 07:10:28.650254
1811, ,Oct 26,5286385581,"""3 BR", 1.5 Bth Home for Rent," Walking distance to BSU""",550,3,1440,,,,30.1000907,-90.9437694,2015-11-23 07:10:28.905467,2015-11-23 07:10:28.905467
1812,2001 gaylord,Oct 26,5286014228,Riverfront Home on Private 1400 Acre Ranch,1700,"","",butte,MT,,,,45.993197,-112.520046,2015-11-23 07:10:29.134773,2015-11-23 07:10:29.134773
1813, ,Oct 26,5243073715,Come Home To Stonegate Apartments,600,1,639,Brenham,TX,,,,30.1668828,-96.3977442,2015-11-23 07:10:29.388552,2015-11-23 07:10:29.388552
1814, ,Oct 26,5243408090,Wow GREAT Move In Special,850,3,1755,Del,TX,,,,33.2476279,-97.1444526,2015-11-23 07:10:29.74276,2015-11-23 07:10:29.74276
1815,1254 Chittim Trail,Oct 26,5243406334,Make Stonegate your next HOME!!,650,2,700,delrio,TX,,,,31.9685988,-99.9018131,2015-11-23 07:10:29.991988,2015-11-23 07:10:29.991988
1816, ,Oct 26,5243411862,Make Stonegate your next HOME!!,899,4,1897,Fort,TX,,,,28.6588594,-97.3816154,2015-11-23 07:10:30.295893,2015-11-23 07:10:30.295893
1817, ,Oct 26,5243085982,Spacious 3 Bedroom Apartment Home!,715,2,1500,Del,TX,,,,33.2476279,-97.1444526,2015-11-23 07:10:30.576877,2015-11-23 07:10:30.576877
1818, ,Oct 26,5242728043,Spacious 3 bedroom apartment home ready for move-in!,1025,3,1100,Del,TX,,,,33.2476279,-97.1444526,2015-11-23 07:10:30.884346,2015-11-23 07:10:30.884346
1819,113 Ramon Cardenas,Oct 26,5243048499,Great Apartment Special!!!,715,2,978,delrio,TX,,,,29.3802888,-100.923036,2015-11-23 07:10:31.10522,2015-11-23 07:10:31.10522
1820, ,Oct 26,5244513663,Wow GREAT Move In Special,899,1,638,Carrizo,TX,,,,27.5951712,-99.5216721,2015-11-23 07:10:31.324592,2015-11-23 07:10:31.324592
1821,705 Kings Way,Oct 26,5244527335,Spacious 3 bedroom SPECIAL,"",3,1199,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:10:31.553294,2015-11-23 07:10:31.553294
1822,705 Kings Way,Oct 26,5244534351,Spacious 3 bedroom SPECIAL,"",1,638,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:10:31.77317,2015-11-23 07:10:31.77317
1823,705 Kingsway,Oct 26,5243081801,Fantastic Move In Special,"",2,978,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:10:31.991211,2015-11-23 07:10:31.991211
1824,705 Kings Way,Oct 26,5244559400,GREAT 2 BEDROOM SPECIAL,"","","",delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:10:32.211967,2015-11-23 07:10:32.211967
1825, ,Oct 26,5285813144,"""1 bedroom cool apt in uptown"," dog accepted""",1150,1, ,Sterling,,,,39.0066993,-77.4291298,2015-11-23 07:10:32.479419,2015-11-23 07:10:32.479419
1826, ,Oct 26,5287114511,Trailers for rent,900,1, ,Florence,KY,,,,38.9989499,-84.6266111,2015-11-23 07:10:32.697084,2015-11-23 07:10:32.697084
1827, ,Oct 26,5287080715,"""Great Location",LargeYard,"Over Sized Garage 3bd/3bth For RENT""",900,3,1509,,,,35.1510621,136.8208159,2015-11-23 07:10:33.294807,2015-11-23 07:10:33.294807
1828, ,Oct 26,5287071732,"""Mature Trees"," And Quiet Neighborhood 4BD/3FBTH House.RENT TO OWN""",800,2,1050,Akron,,,,40.949768,-81.337702,2015-11-23 07:10:33.603624,2015-11-23 07:10:33.603624
1829, ,Oct 26,5287075340,"""Nice One Story Home","Great Room And Sunroom 3bd/2fbath. RENT TO OWN.""",600,"","",Dayton,,,,39.7589478,-84.1916069,2015-11-23 07:10:33.865474,2015-11-23 07:10:33.865474
1830, ,Oct 26,5287065763,RTO Charming Home move in ready 3bd/2 Excellent location.,700,"","",Toledo,KY,,,,38.1144449,-85.8546506,2015-11-23 07:10:34.084482,2015-11-23 07:10:34.084482
1831, ,Oct 26,5287059278,"""All Bricks", 3bd/3fbath,Master bdrm,Full bath in completed basement," RE""",600,,,,47.2050738,0.7686563,2015-11-23 07:10:34.356629,2015-11-23 07:10:34.356629
1832, ,Oct 26,5286901351,"""Finished basement.","4Bd&3 full bath Move in Ready For RENT TO OWN""",600,"","",prestonsburg,,,,37.6656527,-82.7715486,2015-11-23 07:10:34.598644,2015-11-23 07:10:34.598644
1833, ,Oct 26,5286881257,"""Available","Move in read 3bds house with fenced for RENT TO OWN.""",700,"","",Emmalena,,,,37.3342633,-83.0743342,2015-11-23 07:10:34.842568,2015-11-23 07:10:34.842568
1834, ,Oct 26,5286844446,"""Move in ready With fenced 3bds","2bath house RENT TO OWN.""",675,"","",Lerose,,,,37.482258,-83.615173,2015-11-23 07:10:35.0839,2015-11-23 07:10:35.0839
1835, ,Oct 26,5286803818,One level townhouse in town location,1500,"","",Huntsville,KY,,,,37.1633775,-86.8816609,2015-11-23 07:10:35.303491,2015-11-23 07:10:35.303491
1836, ,Oct 26,5286542000,"""Home for Lease or Sale", Gated Community," 3 bed 2 bath""",845,"","",,,,,,2015-11-23 07:10:35.521352,2015-11-23 07:10:35.521352
1837, ,Oct 26,5285557190,"""THREE Br - Pets Okay"," Hardwood Floorings""",825,"","",Pikeville,,,,37.4792672,-82.5187629,2015-11-23 07:10:35.744697,2015-11-23 07:10:35.744697
1838, ,Oct 26,5285534215,Stunning - Updated/ 3-TWO,599,"","",Bonnieville,KY,,,,37.3786665,-85.9030233,2015-11-23 07:10:35.964817,2015-11-23 07:10:35.964817
1839, ,Oct 26,5250015268,"""599/moveIn", new W/ utilities+wifi," Colorado""",825,"","",,,,,,2015-11-23 07:10:36.182964,2015-11-23 07:10:36.182964
1840, ,Oct 26,5286458675,Small 3 bedroom 2 bath house for rent,875,"","",Rocky,OR,,,,42.6774246,-122.8301354,2015-11-23 07:10:36.481569,2015-11-23 07:10:36.481569
1841, ,Oct 26,5287070631,2 Bedroom Cabin Lake Bemidji,1000,"","",Blackduck,Minnesota,,,,47.7330101,-94.548579,2015-11-23 07:10:36.70469,2015-11-23 07:10:36.70469
1842,"",Oct 26,5286385581,"""3 BR", 1.5 Bth Home for Rent," Walking distance to BSU""",550,"","",,,,,,2015-11-23 07:10:36.978563,2015-11-23 07:10:36.978563
1843, ,Oct 25,5276287010,$500 - 1 Bed / 1 Bath fully updated house in Central Butte,500,2,1080,Butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:10:37.195377,2015-11-23 07:10:37.195377
1844, ,Oct 25,5276287010,$500 - 1 Bed / 1 Bath fully updated house in Central Butte,500,2,1080,Butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:10:37.427311,2015-11-23 07:10:37.427311
1845, ,Oct 25,5276287010,$500 - 1 Bed / 1 Bath fully updated house in Central Butte,500,2,1080,Butte,MT,,,,46.0038232,-112.5347776,2015-11-23 07:10:37.64328,2015-11-23 07:10:37.64328
1846,"",Oct 25,5266571692,Very Nice WEST END home with Attached Garage,785,2,864,"",OH,,,,40.4172871,-82.907123,2015-11-23 07:10:37.857995,2015-11-23 07:10:37.857995
1847,"",Oct 25,5265131456,House for rent near SOMC and Shawnee StatevUniversity,625,3, ,"",OH,,,,40.4172871,-82.907123,2015-11-23 07:10:38.077174,2015-11-23 07:10:38.077174
1848, ,Oct 25,5285120089,House for rent,600,2,1500,Fort,TX,,,,28.6588594,-97.3816154,2015-11-23 07:10:38.333577,2015-11-23 07:10:38.333577
1849, ,Oct 25,5284874766,Prepaid Electricity Del Rio- No Deposit Ever,850,3,1100,Del,TX,,,,33.2476279,-97.1444526,2015-11-23 07:10:38.574062,2015-11-23 07:10:38.574062
1850, ,Oct 25,5248522865,"""599/moveIn", furnished/ no credit ck,Includes/ utilities," WiFi""",499,2,,,,44.7133983,-75.5057819,2015-11-23 07:10:39.102879,2015-11-23 07:10:39.102879
1851, ,Oct 25,5248865220,"""$599/move-in", Furnished, W/Utilities, WiFi," furnished.""",499,,,,28.535322,77.248542,2015-11-23 07:10:39.389967,2015-11-23 07:10:39.389967
1852,1863 Clarkson,Oct 25,5285335774,Fantastic 3/bedroom..nice Place,835,4,2052,eastco,CO,,,,,,2015-11-23 07:10:39.70357,2015-11-23 07:10:39.70357
1853, ,Oct 25,5241859418,Beautiful Two Bdrms With Laundry In Unit,820,2,1050,Breckenridge,CO,,,,39.4816537,-106.0383518,2015-11-23 07:10:39.994015,2015-11-23 07:10:39.994015
1854, ,Oct 25,5285346822,Recently Remodeled 2 bedroom 1 bath HOME,975,1, ,Sterling,CO,,,,40.6255415,-103.207709,2015-11-23 07:10:40.278077,2015-11-23 07:10:40.278077
1855, ,Oct 25,5265374428,Four br in Bethune,550,3,1508,Erie,CO,,,,40.0502623,-105.0499817,2015-11-23 07:10:40.563644,2015-11-23 07:10:40.563644
1856, ,Oct 25,5240699100,Incredible 2 Bedroom / 2 Bathroom 1050 Sqft Apartment,830,3, ,Kiowa,CO,,,,39.3472095,-104.4644112,2015-11-23 07:10:40.869098,2015-11-23 07:10:40.869098
1857, ,Oct 25,5284434112,Fantastic Uptown Renovated Apartment,1050,3,1422,Sterling,CO,,,,40.6255415,-103.207709,2015-11-23 07:10:41.131658,2015-11-23 07:10:41.131658
1858,2 Miles from Pikeville,Oct 25,5284456094,HD Cable High Speed Internet,675,2,1200,eastky,KY,,,,37.8393332,-84.2700179,2015-11-23 07:10:41.395196,2015-11-23 07:10:41.395196
1859, ,Oct 25,5284305523,So Many Wonderful Things Relating To This Home!! Three Bedrooms,180,3,2219,Georgetown,KY,,,,38.2097967,-84.5588311,2015-11-23 07:10:41.652924,2015-11-23 07:10:41.652924
1860, ,Oct 25,5285356731,3 Bd/3bath/garage Home,770,3,1503,Elko,Nevada,,,,40.8324211,-115.7631232,2015-11-23 07:10:41.891578,2015-11-23 07:10:41.891578
1861, ,Oct 25,5244080895,Big Renovated Apartment In College Park Apartments,875,3,1504,Halleck,Nevada,,,,40.9507552,-115.452839,2015-11-23 07:10:42.115072,2015-11-23 07:10:42.115072
1862, ,Oct 25,5284742465,"""3 Br House"," Great Price!""",880,1, ,Halleck,,,,40.9507552,-115.452839,2015-11-23 07:10:42.366083,2015-11-23 07:10:42.366083
1863, ,Oct 25,5240429896,Upgraded 1100 Sq Ft Two BR / Two Bth Unit In Elko,845,"","",West,Nevada,,,,38.8026097,-116.419389,2015-11-23 07:10:42.58465,2015-11-23 07:10:42.58465
1864, ,Oct 25,5284247152,3br / 2 Bath- Make This Your House,905,"","",West,Nevada,,,,38.8026097,-116.419389,2015-11-23 07:10:42.803877,2015-11-23 07:10:42.803877
1865,2002 Highland Park Ave,Oct 25,5285364317,Wonderful Three/bed House Accessible,700,2,720,fortdodge,Iowa,,,,42.4966298,-94.170628,2015-11-23 07:10:43.090958,2015-11-23 07:10:43.090958
1866,1268 7th Ave N,Oct 25,5284774142,Large 3 bedroom apartment,550,1, ,fortdodge,Iowa,,,,42.513145,-94.181935,2015-11-23 07:10:43.388005,2015-11-23 07:10:43.388005
1867,111 E. Hacienda,Oct 25,5284776310,1 bedroom house for rent,650,3,1469,fortdodge,Iowa,,,,41.8780025,-93.097702,2015-11-23 07:10:43.651589,2015-11-23 07:10:43.651589
1868, ,Oct 25,5284772832,3 bedroom house for rent,2300,2,885,Sac,Iowa,,,,42.3573517,-95.1432068,2015-11-23 07:10:43.900069,2015-11-23 07:10:43.900069
1869, ,Oct 25,5263601190,"""South Padre Island"," TX 3/3""",425,1, ,Humboldt,,,,35.8197917,-88.9158953,2015-11-23 07:10:44.173087,2015-11-23 07:10:44.173087
1870, ,Oct 25,5284120947,Heating & Cooling Paid For By Owners!!,1200,3, ,Lake,Iowa,,,,42.6780409,-94.5005808,2015-11-23 07:10:44.40097,2015-11-23 07:10:44.40097
1871,"",Oct 25,5260079935,House for rent,550,"","","",Nebraska,,,,41.4925374,-99.9018131,2015-11-23 07:10:44.617623,2015-11-23 07:10:44.617623
1872,"",Oct 25,5260201430,House for rent,675,"","","",Nebraska,,,,41.4925374,-99.9018131,2015-11-23 07:10:44.837613,2015-11-23 07:10:44.837613
1873,"",Oct 25,5266429735,Rent to Own - Four bedroom house in Phillips,600,"","","",Nebraska,,,,41.4925374,-99.9018131,2015-11-23 07:10:45.053632,2015-11-23 07:10:45.053632
1874,"",Oct 25,5284431198,House for Rent,350,"","","",Nebraska,,,,41.4925374,-99.9018131,2015-11-23 07:10:45.272686,2015-11-23 07:10:45.272686
1875,"",Oct 25,5284417940,Apartment for rent,375,"","","",Nebraska,,,,41.4925374,-99.9018131,2015-11-23 07:10:45.492403,2015-11-23 07:10:45.492403
1876,"",Oct 25,5284116176,"""Great Neighborhood", Pets Allowed," Utilities Included""",900,"","",,,,,,2015-11-23 07:10:45.713849,2015-11-23 07:10:45.713849
1877, ,Oct 25,5284254609,"""Outstanding 3/2", Wash/dryer," Great Layout""",875,1, ,,,,33.0239032,39.5873451,2015-11-23 07:10:45.972493,2015-11-23 07:10:45.972493
1878,705 Kings Way,Oct 25,5285120089,House for rent,899,2,935,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:10:46.196556,2015-11-23 07:10:46.196556
1879,705 Kings Way,Oct 25,5284874766,Prepaid Electricity Del Rio- No Deposit Ever,950,2,978,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:10:46.425267,2015-11-23 07:10:46.425267
1880,"",Oct 25,5248522865,"""599/moveIn", furnished/ no credit ck,Includes/ utilities," WiFi""",499,3,,,,-33.5276434,-56.8968922,2015-11-23 07:10:46.870172,2015-11-23 07:10:46.870172
1881,"",Oct 25,5248865220,"""$599/move-in", Furnished, W/Utilities, WiFi," furnished.""",499,,,,28.535322,77.248542,2015-11-23 07:10:47.113683,2015-11-23 07:10:47.113683
1882,"",Oct 25,5285335774,Fantastic 3/bedroom..nice Place,835,2,1000,"",CO,,,,39.5500507,-105.7820674,2015-11-23 07:10:47.373948,2015-11-23 07:10:47.373948
1883,"",Oct 25,5241859418,Beautiful Two Bdrms With Laundry In Unit,820,"","","",CO,,,,39.5500507,-105.7820674,2015-11-23 07:10:47.59098,2015-11-23 07:10:47.59098
1884,"",Oct 25,5285346822,Recently Remodeled 2 bedroom 1 bath HOME,975,"","","",CO,,,,39.5500507,-105.7820674,2015-11-23 07:10:47.810884,2015-11-23 07:10:47.810884
1885,2 Miles from Pikeville,Oct 25,5284456094,HD Cable High Speed Internet,675,"","",eastky,KY,,,,37.8393332,-84.2700179,2015-11-23 07:10:48.027555,2015-11-23 07:10:48.027555
1886, ,Oct 25,5284305523,So Many Wonderful Things Relating To This Home!! Three Bedrooms,180,"","",Georgetown,KY,,,,38.2097967,-84.5588311,2015-11-23 07:10:48.243598,2015-11-23 07:10:48.243598
1887,705 Kings Way,Oct 25,5285120089,House for rent,"","","",delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:10:48.472566,2015-11-23 07:10:48.472566
1888,"",Oct 25,5284874766,Prepaid Electricity Del Rio- No Deposit Ever,"","","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:10:48.70175,2015-11-23 07:10:48.70175
1889, ,Oct 25,5248522865,"""599/moveIn", furnished/ no credit ck,Includes/ utilities," WiFi""",599,3,,,,-33.5165227,-56.907083,2015-11-23 07:10:49.166687,2015-11-23 07:10:49.166687
1890,"",Oct 25,5248865220,"""$599/move-in", Furnished, W/Utilities, WiFi," furnished.""",599,,,,28.535322,77.248542,2015-11-23 07:10:49.488116,2015-11-23 07:10:49.488116
1891,"",Oct 25,5285335774,Fantastic 3/bedroom..nice Place,835,2,1000,"",CO,,,,39.5500507,-105.7820674,2015-11-23 07:10:49.721708,2015-11-23 07:10:49.721708
1892,"",Oct 25,5241859418,Beautiful Two Bdrms With Laundry In Unit,820,2,1050,"",CO,,,,39.5500507,-105.7820674,2015-11-23 07:10:49.974077,2015-11-23 07:10:49.974077
1893,"",Oct 25,5285346822,Recently Remodeled 2 bedroom 1 bath HOME,975,"","","",CO,,,,39.5500507,-105.7820674,2015-11-23 07:10:50.232714,2015-11-23 07:10:50.232714
1894,"",Oct 25,5240699100,Incredible 2 Bedroom / 2 Bathroom 1050 Sqft Apartment,830,"","","",CO,,,,39.5500507,-105.7820674,2015-11-23 07:10:50.535332,2015-11-23 07:10:50.535332
1895,"",Oct 25,5284456094,HD Cable High Speed Internet,675,"","","",KY,,,,37.8393332,-84.2700179,2015-11-23 07:10:50.806239,2015-11-23 07:10:50.806239
1896,"",Oct 25,5284305523,So Many Wonderful Things Relating To This Home!! Three Bedrooms,"","","","",KY,,,,37.8393332,-84.2700179,2015-11-23 07:10:51.11402,2015-11-23 07:10:51.11402
1897,"",Oct 24,5265150756,Act fast - three bedroom & 2 bath,500,3,1260,"",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:10:51.535844,2015-11-23 07:10:51.535844
1898,"",Oct 24,5283571061,House for rent,595,2,1000,"",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:10:51.793397,2015-11-23 07:10:51.793397
1899,"",Oct 24,5283387174,Mobile Homes,625,2, ,"",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:10:52.009739,2015-11-23 07:10:52.009739
1900,"",Oct 24,5282791956,"""Energy Efficient 2 Bedroom"," Buckeye Schools""",575,2, ,"",,,,,,2015-11-23 07:10:52.231833,2015-11-23 07:10:52.231833
1901,"",Oct 24,5277957723,$ 625.00 2 bedroom Apt. Geneva on the Lake,875,4, ,"",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:10:52.446278,2015-11-23 07:10:52.446278
1902, ,Oct 24,5250851043,Northern elem townhome,1400,3, ,Blackduck,Minnesota,,,,47.7330101,-94.548579,2015-11-23 07:10:52.665412,2015-11-23 07:10:52.665412
1903,2001 gaylord,Oct 24,5266874191,Houses for rent 2 & 3 bedroom,675,2, ,butte,MT,,,,45.993197,-112.520046,2015-11-23 07:10:52.894545,2015-11-23 07:10:52.894545
1904,501W & 25E Granite,Oct 24,5274602964,Newly remodeled house for rent,900,2,752,butte,MT,,,,46.0142495,-112.5393827,2015-11-23 07:10:53.130634,2015-11-23 07:10:53.130634
1905, ,Oct 24,5283927229,newly remodeled and spacious 3 bed 2 bath,900,1, ,Dutton,MT,,,,47.8476807,-111.7152981,2015-11-23 07:10:53.350093,2015-11-23 07:10:53.350093
1906, ,Oct 24,5283217314,Studios and 1 bedrooms,465,2, ,Cedar,MT,,,,35.1434499,-82.6429035,2015-11-23 07:10:53.574759,2015-11-23 07:10:53.574759
1907,3100 Wynne Butte Montana,Oct 24,5282704533,"""High-End Living W/ Stainless", Granite," Ceramic""",855,4, ,,,,45.9801081,-112.5164927,2015-11-23 07:10:53.828791,2015-11-23 07:10:53.828791
1908,2001 gaylord,Oct 24,5266874191,Houses for rent 2 & 3 bedroom,675,2, ,butte,MT,,,,45.993197,-112.520046,2015-11-23 07:10:54.053843,2015-11-23 07:10:54.053843
1909,501W & 25E Granite,Oct 24,5274602964,Newly remodeled house for rent,900,2,752,butte,MT,,,,46.0142495,-112.5393827,2015-11-23 07:10:54.273319,2015-11-23 07:10:54.273319
1910, ,Oct 24,5283927229,newly remodeled and spacious 3 bed 2 bath,900,1, ,Dutton,MT,,,,47.8476807,-111.7152981,2015-11-23 07:10:54.489073,2015-11-23 07:10:54.489073
1911, ,Oct 24,5283217314,Studios and 1 bedrooms,465,2, ,Cedar,MT,,,,35.1434499,-82.6429035,2015-11-23 07:10:54.713365,2015-11-23 07:10:54.713365
1912,3100 Wynne Butte Montana,Oct 24,5282704533,"""High-End Living W/ Stainless", Granite," Ceramic""",855,4, ,,,,45.9801081,-112.5164927,2015-11-23 07:10:54.934606,2015-11-23 07:10:54.934606
1913,2001 gaylord,Oct 24,5266874191,Houses for rent 2 & 3 bedroom,675,2, ,butte,MT,,,,45.993197,-112.520046,2015-11-23 07:10:55.184091,2015-11-23 07:10:55.184091
1914,501W & 25E Granite,Oct 24,5274602964,Newly remodeled house for rent,900,2,752,butte,MT,,,,46.0142495,-112.5393827,2015-11-23 07:10:55.404168,2015-11-23 07:10:55.404168
1915, ,Oct 24,5283927229,newly remodeled and spacious 3 bed 2 bath,900,1, ,Dutton,MT,,,,47.8476807,-111.7152981,2015-11-23 07:10:55.621961,2015-11-23 07:10:55.621961
1916, ,Oct 24,5283217314,Studios and 1 bedrooms,465,2, ,Cedar,MT,,,,35.1434499,-82.6429035,2015-11-23 07:10:55.86198,2015-11-23 07:10:55.86198
1917,3100 Wynne Butte Montana,Oct 24,5282704533,"""High-End Living W/ Stainless", Granite," Ceramic""",855,4, ,,,,45.9801081,-112.5164927,2015-11-23 07:10:56.084523,2015-11-23 07:10:56.084523
1918, ,Oct 24,5283646516,ELECTRICITY?,650,2,978,Del,TX,,,,33.2476279,-97.1444526,2015-11-23 07:10:56.329619,2015-11-23 07:10:56.329619
1919,113 Ramon Cardenas,Oct 24,5283084066,One Bedroom,899,1,638,delrio,TX,,,,29.3802888,-100.923036,2015-11-23 07:10:56.550566,2015-11-23 07:10:56.550566
1920, ,Oct 24,5284033443,Upgraded THREEbed Room 2bath!!! Amazing Place,880,3,1508,Fort,CO,,,,42.8194214,-82.492227,2015-11-23 07:10:56.799556,2015-11-23 07:10:56.799556
1921, ,Oct 24,5283316768,trailer,600,3, ,Denver,CO,,,,39.7392358,-104.990251,2015-11-23 07:10:57.050552,2015-11-23 07:10:57.050552
1922, ,Oct 24,5283211412,Designed With Your Comfort In Mind..updated 3-TWO,895,3,1690,Crestmoor,CO,,,,39.7236676,-104.9197438,2015-11-23 07:10:57.327921,2015-11-23 07:10:57.327921
1923, ,Oct 24,5283928116,Duplex unit for rent,740,3,1507,Blackford,KY,,,,37.4483806,-87.9347427,2015-11-23 07:10:57.581913,2015-11-23 07:10:57.581913
1924,714 Amber Hill court,Oct 24,5242458903,"""Mobile Home Lot for RENT"," Terrific Local""",910,2, ,eastky,,,,37.7390147,-84.2893413,2015-11-23 07:10:57.853779,2015-11-23 07:10:57.853779
1925, ,Oct 24,5284043049,5-Bedroom 4-Bathroom House for Rent,531,2, ,Fonda,Iowa,,,,42.5813666,-94.8460957,2015-11-23 07:10:58.070085,2015-11-23 07:10:58.070085
1926,"",Oct 24,5283084900,3 Bdrm 1 bath home $900 rent,905,"","","",Nebraska,,,,41.4925374,-99.9018131,2015-11-23 07:10:58.287274,2015-11-23 07:10:58.287274
1927, ,Oct 24,5283557820,Brand New Large 1 Bedroom Apartment,905,1,605,Beatty,OR,,,,42.441815,-121.2708314,2015-11-23 07:10:58.534872,2015-11-23 07:10:58.534872
1928, ,Oct 24,5250851043,Northern elem townhome,1400,2, ,Warba,Minnesota,,,,47.1292669,-93.2685697,2015-11-23 07:10:58.787964,2015-11-23 07:10:58.787964
1929,3100 Wynne Butte Montana,Oct 24,5274602964,Newly remodeled house for rent,900,"","",butte,MT,,,,45.9801081,-112.5164927,2015-11-23 07:10:59.064555,2015-11-23 07:10:59.064555
1930,2290 Cobban St,Oct 24,5283927229,newly remodeled and spacious 3 bed 2 bath,900,"","",butte,MT,,,,45.993544,-112.504607,2015-11-23 07:10:59.329128,2015-11-23 07:10:59.329128
1931, ,Oct 24,5283217314,Studios and 1 bedrooms,465,"","",Anaconda,MT,,,,46.1262998,-112.9478359,2015-11-23 07:10:59.603644,2015-11-23 07:10:59.603644
1932, ,Oct 24,5282704533,"""High-End Living W/ Stainless", Granite," Ceramic""",855,"","",,,,,,2015-11-23 07:10:59.87343,2015-11-23 07:10:59.87343
1933,705 Kingsway,Oct 24,5283646516,ELECTRICITY?,800,2,978,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:11:00.137099,2015-11-23 07:11:00.137099
1934,705 Kings Way,Oct 24,5283084066,One Bedroom,"",3,1274,delrio,TX,,,,29.408701,-100.9170989,2015-11-23 07:11:00.487095,2015-11-23 07:11:00.487095
1935, ,Oct 24,5283928116,Duplex unit for rent,740,"","",Blackford,KY,,,,37.4483806,-87.9347427,2015-11-23 07:11:00.778571,2015-11-23 07:11:00.778571
1936,714 Amber Hill court,Oct 24,5242458903,"""Mobile Home Lot for RENT"," Terrific Local""",910,"","",eastky,,,,37.7390147,-84.2893413,2015-11-23 07:11:01.061785,2015-11-23 07:11:01.061785
1937, ,Oct 24,5283557820,Brand New Large 1 Bedroom Apartment,905,3, ,Grand,OR,,,,46.847211,5.36181,2015-11-23 07:11:01.329787,2015-11-23 07:11:01.329787
1938, ,Oct 24,5250851043,Northern elem townhome,1400,"","",Warba,Minnesota,,,,47.1292669,-93.2685697,2015-11-23 07:11:01.543182,2015-11-23 07:11:01.543182
1939,501W & 25E Granite,Oct 24,5274602964,Newly remodeled house for rent,900,"","",butte,MT,,,,46.0142495,-112.5393827,2015-11-23 07:11:01.763325,2015-11-23 07:11:01.763325
1940, ,Oct 24,5283927229,newly remodeled and spacious 3 bed 2 bath,900,"","",Dutton,MT,,,,47.8476807,-111.7152981,2015-11-23 07:11:01.98797,2015-11-23 07:11:01.98797
1941,3100 Wynne Butte Montana,Oct 24,5283217314,Studios and 1 bedrooms,465,"","",butte,MT,,,,45.9801081,-112.5164927,2015-11-23 07:11:02.208589,2015-11-23 07:11:02.208589
1942,2290 Cobban St,Oct 24,5282704533,"""High-End Living W/ Stainless", Granite," Ceramic""",855,"","",,,,45.993544,-112.504607,2015-11-23 07:11:02.461627,2015-11-23 07:11:02.461627
1943,"",Oct 24,5283646516,ELECTRICITY?,"","","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:11:02.679697,2015-11-23 07:11:02.679697
1944,"",Oct 24,5283084066,One Bedroom,"","","","",TX,,,,31.9685988,-99.9018131,2015-11-23 07:11:02.896653,2015-11-23 07:11:02.896653
1945,"",Oct 24,5283928116,Duplex unit for rent,"","","","",KY,,,,37.8393332,-84.2700179,2015-11-23 07:11:03.116738,2015-11-23 07:11:03.116738
1946, ,Oct 24,5283557820,Brand New Large 1 Bedroom Apartment,905,"","",Klamath,OR,,,,42.6952767,-121.6142133,2015-11-23 07:11:03.334999,2015-11-23 07:11:03.334999
1947,"",Oct 24,5250851043,Northern elem townhome,1400,"","","",Minnesota,,,,46.729553,-94.6858998,2015-11-23 07:11:03.55076,2015-11-23 07:11:03.55076
1948,"",Oct 23,5282145298,2 Bedroom,675,3, ,"",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:11:03.779531,2015-11-23 07:11:03.779531
1949,"",Oct 23,5281963773,House for Rent,1200,3,1700,"",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:11:03.99636,2015-11-23 07:11:03.99636
1950,"",Oct 23,5235964941,3 bedroom for rent block from walnut beach,"","","","",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:11:04.22289,2015-11-23 07:11:04.22289
1951,"",Oct 23,5281409813,Madison 3br/3bth Home for rent,"","","","",Ohio,,,,40.4172871,-82.907123,2015-11-23 07:11:04.442469,2015-11-23 07:11:04.442469
1952, ,Oct 23,5282569892,2 Bed 1 Bath House,575,2, ,BIG,Minnesota,,,,47.4795811,-94.9316108,2015-11-23 07:11:04.776853,2015-11-23 07:11:04.776853
1953, ,Oct 23,5243169724,ONE BEDROOM UPPER APARTMENT IN QUIET BUILDING,250,1, ,Warba,Minnesota,,,,47.1292669,-93.2685697,2015-11-23 07:11:04.995651,2015-11-23 07:11:04.995651
